IDs,LPPM
5961-1171,NOBF
5964-1178,NOBF
5964-1161,NOBF
5964-1176,NOBF
5964-1181,NOBF
5964-1179,NOBF
5964-1153,NOBF
5964-1177,NOBF
5965-1169,NOBF
5965-1154,NOBF
5965-1164,NOBF
5965-1163,NOBF
5965-1162,NOBF
5966-1160,geoi01
5966-1176,NOBF
5966-1170,NOBF
5966-1171,trl1
5966-1151,promesse200
5966-1164,promesse100
5966-1163,promesse100
5967-1151,trl2
5967-1181,NOBF
5967-1171,geoi005
5967-1176,NOBF
5967-1160,NOBF
5969-1156,NOBF
5969-1180,NOBF
5969-1157,NOBF
5969-1173,NOBF
5969-1159,NOBF
5969-1166,NOBF
5969-1155,NOBF
5969-1158,NOBF
5969-1160,NOBF
5972-1177,NOBF
5972-1165,NOBF
5972-1167,NOBF
5972-1179,NOBF
5972-1175,NOBF
5972-1176,NOBF
5972-1166,NOBF
5972-1178,NOBF
5972-1180,trl2
5973-1172,geoi005
5973-1171,NOBF
5973-1163,promesse200
5973-1176,geoi01
5973-1175,geoi01
5973-1174,geoi01
5973-1161,geoi005
5973-1177,geoi005
5973-1146,geoi005
5973-1141,geoi005
5973-1142,geoi01
5973-1143,trl3
5973-1147,geoi01
5973-1148,geoi005
5973-1149,geoi01
5973-1152,trl2
5973-1145,geoi005
5974-1179,NOBF
5974-1154,NOBF
5974-1175,NOBF
5974-1171,NOBF
5974-1172,geoi01
5974-1153,promesse200
5976-1158,NOBF
5976-1152,geoi005
5976-1166,NOBF
5976-1169,promesse200
5976-1151,NOBF
5976-1155,trl1
5976-1178,NOBF
5976-1161,geoi01
5976-1165,promesse200
5976-1157,NOBF
5976-1168,NOBF
5976-1171,geoi005
5976-1153,trl1
5976-1170,promesse100
5976-1159,NOBF
5976-1160,NOBF
5976-1156,geoi005
5976-1154,geoi005
5976-1179,NOBF
5976-1150,promesse200
5976-1167,NOBF
5977-1156,NOBF
5977-1170,NOBF
5978-1165,geoi005
5978-1157,trl3
5978-1175,geoi001
5978-1166,trl3
5978-1176,trl1
5979-1154,NOBF
5979-1180,NOBF
5979-1181,NOBF
5979-1179,promesse50
5979-1163,NOBF
5985-1171,NOBF
5986-1164,NOBF
5986-1146,trl1
5986-1187,geoi001
5986-1162,NOBF
5986-1158,geoi01
5986-1183,NOBF
5986-1184,trl3
5987-1177,promesse100
5987-1173,NOBF
5987-1171,NOBF
5987-1172,NOBF
5989-1171,NOBF
5989-1173,NOBF
5989-1159,geoi005
5989-1155,trl3
5989-1158,NOBF
5989-1157,NOBF
5990-1167,NOBF
5990-1162,NOBF
5990-1166,NOBF
5990-1155,NOBF
5990-1164,NOBF
5990-1165,NOBF
5990-1153,NOBF
5990-1154,geoi005
5990-1151,NOBF
5990-1149,NOBF
5990-1146,NOBF
5990-1147,NOBF
5990-1144,NOBF
5990-1148,NOBF
5990-1161,NOBF
5990-1157,NOBF
5990-1150,NOBF
5990-1159,NOBF
5990-1145,NOBF
5990-1152,NOBF
5990-1156,NOBF
5991-1178,trl3
5991-1166,NOBF
5991-1153,trl2
5991-1176,NOBF
5991-1171,NOBF
5991-1159,NOBF
5991-1167,NOBF
5991-1179,trl3
5993-1187,trl1
5993-1157,NOBF
5993-1147,promesse50
5993-1185,geoi01
5993-1156,promesse50
5993-1162,NOBF
5993-1164,NOBF
5993-1188,trl1
5993-1161,NOBF
5993-1186,trl1
5993-1148,geoi005
5995-1153,NOBF
5995-1152,NOBF
5995-1162,NOBF
5995-1160,geoi01
5995-1151,trl2
6001-1176,geoi005
6001-1152,NOBF
6001-1175,promesse100
6001-1174,NOBF
6001-1173,NOBF
6001-1178,NOBF
6001-1182,geoi01
6001-1177,NOBF
6001-1181,trl3
6001-1163,NOBF
6001-1162,NOBF
6003-1173,NOBF
6003-1175,NOBF
6003-1174,NOBF
6003-1181,NOBF
6003-1170,NOBF
6003-1177,NOBF
6003-1178,NOBF
6003-1182,NOBF
6003-1172,NOBF
6003-1153,NOBF
6003-1171,NOBF
6003-1168,NOBF
6003-1152,NOBF
6003-1169,NOBF
6004-1166,promesse200
6004-1173,NOBF
6004-1174,promesse100
6004-1163,geoi01
6004-1152,geoi005
6014-1154,trl3
6014-1156,promesse200
6014-1187,geoi01
6015-1167,geoi001
6015-1168,promesse200
6023-1169,promesse100
6023-1149,trl2
6023-1175,NOBF
6027-1165,trl1
6027-1168,NOBF
6027-1166,NOBF
6027-1167,NOBF
6029-1171,promesse100
6029-1177,NOBF
6029-1175,NOBF
6029-1168,NOBF
6029-1170,geoi005
6029-1173,NOBF
6029-1178,NOBF
6029-1172,promesse100
6029-1169,NOBF
6029-1176,NOBF
6029-1180,NOBF
6029-1174,NOBF
6030-1163,promesse200
6030-1172,NOBF
6030-1169,NOBF
6030-1170,NOBF
6030-1162,NOBF
6030-1173,NOBF
6031-1163,NOBF
6031-1175,NOBF
6031-1161,NOBF
6031-1154,NOBF
6031-1176,geoi01
6031-1165,NOBF
6031-1166,NOBF
6033-1179,NOBF
6033-1174,promesse200
6033-1168,NOBF
6033-1162,NOBF
6033-1173,NOBF
6033-1178,geoi001
6033-1171,NOBF
6033-1161,geoi001
6034-1170,trl3
6034-1165,NOBF
6034-1166,NOBF
6034-1158,NOBF
6034-1157,NOBF
6035-1171,geoi001
6035-1158,geoi001
6035-1166,geoi001
6035-1159,trl2
6035-1147,trl2
6035-1149,NOBF
6035-1148,trl3
6035-1165,geoi001
6035-1168,geoi005
6038-1161,promesse50
6038-1163,geoi001
6038-1153,NOBF
6039-1151,NOBF
6039-1144,trl1
6039-1149,trl1
6039-1161,NOBF
6039-1148,trl1
6039-1175,geoi005
6039-1160,NOBF
6039-1146,trl1
6039-1147,trl2
6039-1174,trl1
6039-1150,NOBF
6039-1145,trl1
6039-1173,promesse200
6040-1161,geoi001
6040-1162,trl3
6040-1151,promesse200
6041-1167,NOBF
6041-1164,NOBF
6042-1173,NOBF
6042-1172,NOBF
6042-1171,NOBF
6042-1180,NOBF
6042-1153,NOBF
6043-1173,trl2
6043-1172,NOBF
6043-1154,geoi005
6043-1153,promesse100
6045-1164,NOBF
6045-1163,NOBF
6045-1160,NOBF
6045-1161,NOBF
6045-1172,trl1
6045-1171,NOBF
6045-1152,NOBF
6045-1153,promesse200
6051-1172,trl1
6051-1170,NOBF
6051-1171,NOBF
6054-1172,NOBF
6054-1164,NOBF
6054-1171,NOBF
6054-1163,promesse100
6054-1168,NOBF
6058-1170,NOBF
6058-1172,NOBF
6058-1153,trl2
6058-1171,NOBF
6058-1146,trl3
6058-1173,NOBF
6061-1184,promesse50
6061-1178,NOBF
6061-1172,trl1
6061-1156,NOBF
6061-1175,trl1
6061-1173,geoi01
6061-1147,NOBF
6061-1157,NOBF
6061-1177,NOBF
6068-1154,NOBF
6068-1155,NOBF
6070-1151,trl2
6070-1176,NOBF
6070-1177,trl2
6070-1175,promesse50
6070-1173,NOBF
6070-1172,NOBF
6070-1152,NOBF
6070-1171,NOBF
6070-1153,NOBF
6072-1156,promesse100
6072-1152,trl2
6072-1154,promesse50
6072-1153,trl3
6072-1165,NOBF
6072-1164,NOBF
6072-1151,trl3
6074-1164,NOBF
6075-1154,NOBF
6075-1156,NOBF
6076-1174,NOBF
6076-1177,NOBF
6076-1164,NOBF
6076-1178,NOBF
6076-1153,NOBF
6076-1154,promesse200
6076-1165,NOBF
6076-1162,promesse200
6076-1163,NOBF
6078-1162,NOBF
6078-1163,NOBF
6082-1155,geoi001
6082-1162,trl3
6082-1153,NOBF
6082-1154,NOBF
6082-1175,promesse50
6082-1172,promesse100
6083-1152,promesse100
6083-1179,promesse50
6085-1176,NOBF
6085-1179,NOBF
6085-1166,promesse50
6085-1183,NOBF
6085-1180,NOBF
6086-1176,geoi001
6086-1163,NOBF
6086-1161,NOBF
6086-1152,NOBF
6086-1175,NOBF
6086-1162,NOBF
6086-1164,NOBF
6087-1175,NOBF
6087-1167,NOBF
6087-1158,NOBF
6087-1163,NOBF
6087-1181,NOBF
6087-1170,NOBF
6087-1169,NOBF
6087-1162,NOBF
6087-1176,NOBF
6091-1175,geoi001
6091-1174,geoi001
6091-1154,trl2
6094-1155,NOBF
6094-1168,geoi01
6094-1174,geoi005
6094-1169,geoi005
6094-1166,NOBF
6094-1161,NOBF
6094-1165,NOBF
6094-1167,geoi01
6094-1162,NOBF
6094-1173,promesse200
6094-1156,geoi01
6096-1152,NOBF
6096-1161,NOBF
6096-1163,promesse100
6096-1170,promesse200
6096-1174,NOBF
6096-1172,NOBF
6096-1162,NOBF
6096-1180,NOBF
6097-1163,NOBF
6097-1156,NOBF
6097-1177,NOBF
6097-1176,NOBF
6097-1178,NOBF
6097-1175,NOBF
6097-1161,NOBF
6097-1155,NOBF
6097-1173,NOBF
6097-1172,NOBF
6097-1174,NOBF
6104-1154,promesse100
6104-1155,promesse200
6106-1180,trl1
6106-1171,NOBF
6106-1170,NOBF
6106-1178,geoi005
6106-1169,NOBF
6106-1172,NOBF
6106-1179,geoi005
6106-1156,NOBF
6109-1155,promesse200
6167-1160,NOBF
6167-1167,geoi005
6167-1176,NOBF
6167-1158,NOBF
6167-1159,NOBF
6167-1168,NOBF
6167-1175,NOBF
6167-1174,NOBF
6167-1169,NOBF
6167-1163,NOBF
6167-1177,NOBF
6167-1161,NOBF
6167-1170,NOBF
6167-1162,NOBF
6168-1154,trl1
6168-1150,geoi001
6168-1172,promesse200
6168-1163,trl2
6168-1164,trl1
6168-1162,trl3
6168-1152,geoi01
6168-1151,promesse50
6168-1175,trl2
6168-1176,NOBF
6168-1161,geoi001
6170-1161,NOBF
6170-1180,NOBF
6170-1181,NOBF
6170-1160,promesse50
6172-1151,NOBF
6172-1172,promesse50
6172-1173,geoi005
6172-1169,NOBF
6172-1171,geoi01
6172-1170,NOBF
6172-1150,NOBF
6174-1180,NOBF
6174-1181,NOBF
6174-1184,NOBF
6174-1187,NOBF
6174-1182,NOBF
6174-1179,NOBF
6174-1178,NOBF
6174-1183,NOBF
6174-1188,NOBF
6174-1159,NOBF
6174-1149,NOBF
6174-1162,geoi001
6174-1161,NOBF
6174-1145,NOBF
6174-1158,NOBF
6174-1144,trl2
6174-1147,promesse200
6174-1156,promesse200
6174-1176,NOBF
6174-1155,NOBF
6174-1175,NOBF
6174-1157,NOBF
6174-1148,NOBF
6174-1150,NOBF
6174-1152,NOBF
6174-1177,NOBF
6174-1151,NOBF
6175-1178,NOBF
6175-1176,geoi01
6175-1187,NOBF
6175-1147,geoi005
6175-1188,trl2
6175-1179,NOBF
6176-1148,geoi005
6176-1183,NOBF
6176-1163,NOBF
6176-1179,NOBF
6176-1162,NOBF
6176-1154,NOBF
6176-1180,NOBF
6176-1150,geoi01
6176-1152,NOBF
6176-1157,geoi01
6176-1153,NOBF
6176-1181,geoi005
6176-1156,geoi001
6176-1182,NOBF
6176-1155,NOBF
6176-1149,trl1
6176-1185,NOBF
6176-1184,NOBF
6176-1177,promesse100
6176-1176,NOBF
6176-1173,NOBF
6176-1172,NOBF
6176-1142,geoi001
6176-1143,trl2
6176-1147,NOBF
6176-1174,NOBF
6176-1178,geoi01
6176-1144,NOBF
6177-1144,NOBF
6177-1184,geoi01
6177-1179,NOBF
6177-1174,geoi005
6177-1149,geoi001
6177-1181,geoi01
6177-1176,NOBF
6177-1161,trl1
6177-1145,promesse100
6177-1155,trl2
6177-1180,NOBF
6177-1146,geoi001
6177-1162,trl2
6177-1185,NOBF
6177-1148,geoi001
6177-1178,NOBF
6177-1177,NOBF
6177-1183,geoi01
6177-1147,promesse50
6177-1157,geoi01
6177-1150,promesse100
6177-1165,trl2
6177-1182,geoi01
6177-1152,geoi001
6178-1155,NOBF
6178-1168,NOBF
6178-1177,NOBF
6178-1160,trl1
6178-1176,NOBF
6178-1156,NOBF
6178-1178,NOBF
6180-1176,NOBF
6180-1178,NOBF
6180-1177,NOBF
6181-1152,NOBF
6181-1153,NOBF
6181-1151,NOBF
6187-1157,NOBF
6187-1150,NOBF
6187-1185,promesse100
6187-1148,geoi01
6187-1177,NOBF
6187-1183,NOBF
6187-1179,NOBF
6187-1149,NOBF
6187-1171,NOBF
6187-1165,geoi001
6187-1164,NOBF
6187-1182,NOBF
6187-1178,NOBF
6187-1154,NOBF
6187-1184,NOBF
6187-1175,NOBF
6187-1155,NOBF
6187-1162,geoi005
6187-1145,NOBF
6187-1172,NOBF
6187-1176,NOBF
6187-1173,NOBF
6187-1180,NOBF
6187-1156,NOBF
6187-1161,NOBF
6187-1160,NOBF
6187-1147,trl2
6187-1181,NOBF
6188-1185,geoi005
6188-1184,NOBF
6188-1177,NOBF
6188-1151,geoi001
6188-1176,NOBF
6188-1174,NOBF
6188-1175,trl1
6188-1173,NOBF
6188-1172,NOBF
6188-1171,NOBF
6188-1152,promesse100
6188-1169,NOBF
6188-1168,trl1
6188-1167,trl3
6188-1166,promesse200
6188-1170,NOBF
6188-1153,promesse200
6188-1161,trl1
6188-1160,trl1
6188-1157,NOBF
6188-1158,geoi005
6189-1167,NOBF
6189-1166,NOBF
6189-1168,trl1
6192-1177,NOBF
6192-1173,NOBF
6192-1158,NOBF
6192-1172,NOBF
6192-1159,trl2
6192-1171,NOBF
6192-1178,NOBF
6192-1170,NOBF
6192-1161,NOBF
6192-1164,NOBF
6199-1172,NOBF
6199-1171,NOBF
6199-1174,NOBF
6199-1173,NOBF
6199-1161,NOBF
6199-1162,NOBF
5462-1366,NOBF
5462-1365,NOBF
5462-1360,NOBF
5462-1370,NOBF
5477-1365,NOBF
5477-1362,NOBF
5477-1353,NOBF
5477-1350,NOBF
5477-1356,NOBF
5477-1363,NOBF
5477-1366,NOBF
5477-1364,NOBF
5479-1360,NOBF
5479-1367,geoi001
5479-1366,NOBF
5479-1365,NOBF
5479-1347,NOBF
5542-1336,trl2
5542-1338,promesse50
5542-1366,trl1
5542-1368,promesse50
5542-1354,geoi01
5542-1355,geoi01
5542-1364,geoi01
5542-1375,trl2
5542-1342,trl1
5542-1376,promesse100
5542-1334,trl2
5542-1377,NOBF
5542-1345,trl2
5542-1378,promesse200
5542-1379,promesse200
5542-1380,trl1
5542-1337,promesse50
5925-1364,NOBF
5925-1368,NOBF
5925-1365,NOBF
5925-1373,NOBF
5925-1367,NOBF
5927-1368,NOBF
5928-1356,NOBF
5928-1353,NOBF
5928-1346,NOBF
5928-1345,NOBF
5928-1343,NOBF
5928-1344,NOBF
5928-1372,NOBF
5928-1365,NOBF
5928-1370,NOBF
5928-1373,NOBF
5928-1368,NOBF
5928-1369,NOBF
5928-1367,NOBF
5928-1371,NOBF
5928-1366,NOBF
5936-1366,NOBF
5936-1355,NOBF
5936-1354,NOBF
5936-1365,NOBF
5936-1367,NOBF
5938-1377,geoi001
5938-1376,geoi001
5938-1378,promesse200
5938-1346,promesse50
5938-1347,trl3
5938-1348,geoi001
5938-1349,promesse100
5938-1353,geoi001
5938-1350,promesse50
5938-1351,promesse50
5938-1352,promesse50
5938-1354,trl3
5938-1355,NOBF
5938-1361,geoi01
5938-1362,NOBF
5938-1363,trl1
5938-1365,trl3
5938-1333,promesse50
5938-1380,promesse200
5938-1339,promesse100
5938-1336,geoi001
5938-1337,promesse50
5938-1343,geoi001
5938-1338,promesse100
5938-1335,promesse50
5938-1340,promesse100
5938-1334,promesse50
5939-1356,trl1
5939-1355,NOBF
5939-1371,NOBF
5939-1346,promesse50
5939-1368,trl2
5940-1353,NOBF
5940-1364,trl3
5940-1348,NOBF
5940-1346,trl1
5940-1347,NOBF
5940-1354,NOBF
5940-1343,trl1
5940-1366,trl3
5941-1343,NOBF
5941-1365,NOBF
5941-1352,trl1
5941-1355,trl1
5941-1354,geoi005
5941-1344,NOBF
5941-1353,NOBF
5941-1364,NOBF
5941-1366,NOBF
5941-1345,trl2
5942-1372,NOBF
5942-1358,NOBF
5942-1355,NOBF
5942-1348,NOBF
5944-1367,promesse200
5944-1346,NOBF
5944-1347,NOBF
5944-1366,NOBF
5945-1369,NOBF
5945-1370,NOBF
5945-1373,promesse200
5945-1346,NOBF
5945-1372,NOBF
5945-1345,NOBF
5947-1348,NOBF
5947-1368,NOBF
5947-1376,NOBF
5947-1362,NOBF
5947-1347,NOBF
5947-1366,NOBF
5947-1372,NOBF
5947-1375,NOBF
5947-1367,NOBF
5947-1355,NOBF
5947-1373,NOBF
5947-1374,NOBF
5950-1345,NOBF
5950-1346,NOBF
5950-1373,NOBF
5950-1371,NOBF
5950-1372,NOBF
5950-1367,NOBF
5953-1347,NOBF
5953-1344,NOBF
5953-1348,NOBF
5953-1341,NOBF
5953-1340,promesse100
5953-1343,NOBF
5953-1345,NOBF
5953-1346,NOBF
5953-1342,NOBF
5956-1345,NOBF
5956-1344,NOBF
5956-1343,NOBF
5957-1365,NOBF
5957-1366,NOBF
5957-1345,NOBF
5957-1347,trl1
5957-1346,NOBF
5958-1375,trl1
5959-1347,geoi005
5959-1344,geoi001
5959-1346,NOBF
5959-1357,NOBF
5959-1364,trl3
5959-1359,NOBF
5959-1343,geoi001
5959-1363,geoi001
5959-1349,NOBF
5959-1348,NOBF
5961-1338,NOBF
5961-1362,NOBF
5961-1333,NOBF
5961-1355,NOBF
5961-1341,NOBF
5961-1359,NOBF
5961-1361,NOBF
5961-1363,promesse100
5961-1342,NOBF
5961-1360,NOBF
5961-1334,NOBF
5961-1335,NOBF
5961-1344,NOBF
5961-1336,NOBF
5961-1337,NOBF
5962-1348,NOBF
5962-1371,promesse100
5962-1379,NOBF
5963-1342,promesse50
5963-1355,geoi001
5963-1344,promesse200
5963-1343,NOBF
5963-1357,trl1
5963-1362,promesse100
5963-1363,promesse100
5963-1354,NOBF
5963-1353,geoi005
5963-1345,NOBF
5964-1354,NOBF
5964-1352,NOBF
5964-1345,NOBF
5965-1363,NOBF
5965-1367,NOBF
5965-1346,trl1
5965-1368,geoi005
5965-1355,geoi005
5966-1355,trl1
5966-1364,promesse50
5966-1344,trl3
5966-1365,NOBF
5966-1352,NOBF
5967-1355,NOBF
5967-1365,NOBF
5967-1352,promesse100
5969-1364,geoi005
5969-1371,promesse50
5972-1361,NOBF
5973-1375,NOBF
5973-1336,NOBF
5973-1337,NOBF
5973-1341,NOBF
5973-1377,NOBF
5973-1342,NOBF
5973-1338,NOBF
5973-1353,NOBF
5973-1339,NOBF
5973-1379,NOBF
5973-1376,NOBF
5973-1340,NOBF
5973-1344,NOBF
5973-1354,NOBF
5973-1374,NOBF
5973-1363,NOBF
5973-1343,NOBF
5973-1364,NOBF
5974-1352,NOBF
5974-1365,promesse200
5974-1353,NOBF
5974-1364,NOBF
5976-1370,geoi01
5976-1338,geoi01
5976-1345,promesse100
5976-1342,NOBF
5976-1352,NOBF
5976-1354,promesse200
5976-1355,trl1
5976-1332,trl3
5976-1353,NOBF
5976-1368,geoi01
5976-1356,promesse100
5976-1343,geoi005
5976-1363,NOBF
5976-1362,geoi01
5976-1361,geoi005
5976-1367,trl1
5976-1360,geoi01
5976-1341,geoi01
5976-1334,geoi01
5976-1364,NOBF
5976-1337,geoi005
5976-1374,trl3
5976-1333,geoi005
5976-1358,geoi005
5976-1366,trl1
5976-1357,NOBF
5976-1351,geoi005
5976-1359,NOBF
5976-1346,trl1
5977-1343,geoi001
5977-1341,trl3
5977-1349,trl1
5977-1342,trl3
5977-1334,trl2
5977-1333,geoi001
5977-1337,geoi001
5978-1365,trl2
5978-1369,trl3
5978-1350,trl3
5978-1368,trl1
5979-1366,NOBF
5979-1364,NOBF
5979-1365,NOBF
5979-1368,NOBF
5979-1367,NOBF
5979-1369,promesse100
5979-1356,NOBF
5979-1346,NOBF
5980-1346,promesse100
5980-1345,NOBF
5980-1366,trl1
5986-1339,NOBF
5986-1375,trl1
5987-1371,NOBF
5987-1372,promesse100
5988-1362,NOBF
5989-1369,trl3
5989-1368,geoi01
5989-1349,NOBF
5989-1365,NOBF
5989-1351,NOBF
5989-1350,NOBF
5990-1349,NOBF
5991-1369,NOBF
5991-1370,NOBF
5991-1371,NOBF
5991-1373,NOBF
5991-1374,NOBF
5991-1366,NOBF
5991-1367,NOBF
5991-1372,promesse200
5991-1347,promesse50
5991-1368,NOBF
5991-1365,NOBF
5992-1351,NOBF
5992-1359,NOBF
6001-1370,NOBF
6001-1369,promesse100
6001-1376,trl1
6001-1371,NOBF
6001-1353,NOBF
6001-1344,geoi005
6001-1354,NOBF
6001-1372,NOBF
6001-1355,NOBF
6001-1373,NOBF
6001-1374,promesse200
6003-1365,NOBF
6003-1348,NOBF
6003-1353,NOBF
6003-1364,NOBF
6003-1347,NOBF
6003-1368,NOBF
6003-1362,NOBF
6003-1369,promesse100
6003-1363,NOBF
6004-1361,NOBF
6004-1362,NOBF
6004-1350,NOBF
6004-1356,NOBF
6004-1359,geoi001
6004-1349,NOBF
6004-1358,NOBF
6004-1365,NOBF
6004-1348,NOBF
6004-1370,promesse50
6004-1369,trl2
6004-1368,trl3
6004-1357,NOBF
6004-1371,promesse100
6004-1347,NOBF
6004-1366,geoi005
6004-1367,trl2
6005-1365,NOBF
6005-1366,NOBF
6005-1374,NOBF
6012-1371,geoi005
6012-1372,NOBF
6012-1375,geoi005
6012-1377,geoi01
6012-1378,geoi01
6012-1367,geoi01
6014-1340,trl1
6014-1353,NOBF
6014-1351,geoi01
6015-1376,trl3
6015-1361,trl2
6015-1363,trl3
6015-1362,promesse200
6023-1343,NOBF
6023-1362,trl3
6023-1361,trl3
6023-1342,geoi005
6023-1344,NOBF
6027-1348,geoi001
6027-1352,NOBF
6027-1353,geoi005
6030-1364,promesse100
6030-1348,promesse200
6030-1363,NOBF
6030-1349,promesse50
6031-1347,NOBF
6031-1364,NOBF
6031-1363,NOBF
6033-1362,NOBF
6033-1345,NOBF
6033-1354,NOBF
6033-1361,NOBF
6033-1372,NOBF
6033-1366,NOBF
6033-1355,NOBF
6033-1357,NOBF
6034-1357,trl1
6034-1356,promesse50
6034-1358,NOBF
6034-1355,NOBF
6035-1341,NOBF
6035-1344,trl2
6035-1363,trl2
6035-1342,trl2
6035-1362,NOBF
6035-1361,trl2
6038-1343,promesse200
6038-1352,trl3
6038-1344,promesse200
6039-1367,trl1
6039-1352,NOBF
6039-1347,geoi01
6039-1354,NOBF
6040-1347,NOBF
6040-1358,NOBF
6040-1343,geoi005
6041-1364,promesse50
6041-1349,promesse50
6041-1365,promesse50
6041-1348,promesse50
6041-1347,geoi001
6041-1350,trl2
6042-1353,NOBF
6042-1365,trl3
6042-1345,NOBF
6042-1364,trl1
6043-1344,geoi005
6043-1365,NOBF
6043-1362,NOBF
6043-1364,NOBF
6043-1363,NOBF
6043-1345,NOBF
6043-1361,NOBF
6051-1368,geoi001
6051-1364,NOBF
6051-1367,NOBF
6051-1366,NOBF
6051-1365,NOBF
6058-1345,NOBF
6058-1339,geoi005
6058-1362,geoi005
6061-1368,promesse100
6061-1356,NOBF
6063-1350,geoi005
6063-1373,NOBF
6063-1368,geoi005
6063-1371,geoi01
6063-1369,NOBF
6063-1372,geoi01
6063-1344,geoi001
6063-1370,geoi01
6063-1354,promesse100
6072-1375,NOBF
6072-1355,geoi005
6072-1343,trl1
6072-1342,trl3
6072-1346,NOBF
6072-1344,geoi001
6072-1356,NOBF
6072-1345,trl2
6072-1357,promesse50
6075-1355,NOBF
6075-1370,trl2
6075-1346,NOBF
6075-1354,NOBF
6075-1347,trl1
6076-1369,trl1
6076-1370,geoi005
6076-1368,NOBF
6076-1372,promesse200
6076-1371,promesse200
6082-1365,trl3
6082-1366,NOBF
6082-1367,promesse200
6082-1347,NOBF
6082-1345,trl1
6083-1369,geoi005
6083-1353,promesse200
6083-1368,promesse200
6083-1352,NOBF
6085-1369,NOBF
6085-1361,NOBF
6085-1370,NOBF
6085-1346,NOBF
6085-1367,NOBF
6085-1371,NOBF
6085-1366,NOBF
6085-1368,NOBF
6085-1354,NOBF
6085-1347,NOBF
6085-1363,NOBF
6085-1365,NOBF
6085-1372,NOBF
6086-1366,NOBF
6086-1372,NOBF
6086-1373,NOBF
6086-1344,NOBF
6086-1374,geoi001
6086-1365,NOBF
6091-1347,NOBF
6091-1346,NOBF
6091-1354,NOBF
6091-1362,NOBF
6091-1356,NOBF
6091-1348,NOBF
6094-1364,NOBF
6094-1365,NOBF
6096-1367,NOBF
6096-1353,NOBF
6096-1365,NOBF
6096-1354,NOBF
6096-1368,promesse100
6096-1364,NOBF
6096-1355,geoi005
6096-1352,NOBF
6096-1369,geoi001
6097-1348,NOBF
6097-1371,trl1
6097-1354,NOBF
6097-1370,NOBF
6097-1355,NOBF
6104-1346,trl1
6104-1345,trl1
6106-1361,NOBF
6106-1363,promesse200
6106-1367,geoi005
6106-1352,NOBF
6106-1353,NOBF
6106-1344,NOBF
6106-1355,NOBF
6106-1358,NOBF
6109-1354,NOBF
6109-1353,NOBF
6109-1350,trl1
6109-1365,trl1
6109-1347,promesse50
6109-1355,NOBF
6109-1372,trl1
6109-1351,trl1
6109-1371,geoi005
6109-1364,trl3
6109-1352,NOBF
6109-1346,trl2
6109-1366,geoi005
6109-1367,trl1
6109-1363,trl1
6109-1362,trl1
6109-1356,NOBF
6167-1361,geoi001
6167-1354,promesse50
6167-1348,promesse50
6167-1347,NOBF
6167-1373,promesse50
6167-1349,promesse200
6167-1346,promesse100
6167-1345,trl2
6167-1353,trl2
6168-1362,geoi005
6168-1364,promesse200
6168-1345,geoi001
6168-1356,trl2
6168-1349,geoi005
6168-1365,geoi001
6168-1343,promesse100
6168-1347,geoi001
6170-1354,NOBF
6170-1353,NOBF
6170-1365,promesse50
6170-1367,NOBF
6170-1362,trl2
6170-1363,trl3
6170-1361,geoi001
6170-1360,trl2
6170-1359,trl2
6170-1366,promesse200
6170-1358,NOBF
6170-1377,geoi01
6170-1364,promesse200
6170-1357,NOBF
6170-1350,NOBF
6172-1363,NOBF
6172-1369,NOBF
6172-1367,trl3
6172-1357,NOBF
6172-1358,NOBF
6172-1366,promesse50
6172-1356,trl2
6172-1368,promesse200
6172-1364,NOBF
6174-1360,geoi005
6174-1356,promesse50
6174-1359,trl3
6174-1340,NOBF
6174-1344,NOBF
6174-1342,NOBF
6174-1358,promesse100
6174-1349,NOBF
6174-1350,NOBF
6174-1346,NOBF
6174-1351,NOBF
6174-1345,NOBF
6174-1354,geoi005
6174-1366,trl2
6174-1357,geoi001
6174-1343,NOBF
6174-1341,NOBF
6174-1355,geoi01
6174-1336,NOBF
6174-1348,NOBF
6174-1352,NOBF
6176-1371,NOBF
6176-1346,NOBF
6176-1372,NOBF
6176-1352,NOBF
6176-1334,NOBF
6176-1343,promesse50
6176-1365,trl2
6176-1344,NOBF
6176-1355,trl2
6176-1354,NOBF
6176-1375,NOBF
6176-1366,NOBF
6176-1349,NOBF
6176-1335,NOBF
6176-1369,NOBF
6176-1370,NOBF
6176-1367,NOBF
6176-1348,NOBF
6176-1342,NOBF
6176-1341,NOBF
6176-1345,NOBF
6176-1336,NOBF
6176-1368,NOBF
6177-1352,geoi001
6177-1353,trl3
6177-1346,trl3
6177-1362,trl3
6177-1363,promesse200
6177-1351,geoi001
6177-1364,trl1
6177-1350,promesse100
6177-1365,geoi005
6179-1375,promesse50
6179-1332,promesse50
6179-1344,promesse50
6179-1333,geoi005
6179-1374,geoi001
6179-1354,promesse50
6179-1345,promesse50
6179-1377,geoi001
6179-1357,geoi001
6179-1338,promesse50
6179-1340,promesse100
6179-1356,geoi001
6179-1348,promesse50
6179-1339,promesse100
6179-1341,promesse100
6179-1352,trl3
6179-1362,promesse50
6179-1350,geoi001
6179-1347,promesse200
6179-1342,promesse100
6179-1337,promesse50
6179-1361,promesse50
6179-1346,promesse100
6179-1360,promesse50
6179-1358,promesse50
6179-1335,promesse50
6179-1336,promesse100
6179-1351,promesse100
6179-1355,promesse100
6179-1343,promesse50
6180-1347,trl2
